708,613
708,600
704,585
696,573
686,564
672,558
658,558
643,561
629,558
616,554
601,550
588,551
567,548
551,546
534,549
518,547
496,543
473,539
459,541
434,539
414,529
407,518
396,508
385,504
362,504
348,504
335,502
314,493
297,487
284,483
267,478
250,476
236,469
226,458
216,452
198,450
178,446
166,436
160,424
153,411
139,402
125,388
115,376
109,365
111,351
112,335
114,315
112,300
101,290
